USAF WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H VSB MW MW MW MW AW AW AW AW W TEMP DEWP SLP ALT STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201410270953 170 3 *** 29 *** * * * 10.0 ** ** ** ** ** ** ** ** * 46 43 1022.3 30.17 1005.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271051 *** 0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** * 45 43 ****** 30.16 1005.5 *** *** ***** ***** ***** ***** ** 
727930 24233 201410271053 160 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 44 43 1022.0 30.16 1005.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271153 120 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 45 42 1021.9 30.16 1005.5 48 44 0.00 ***** 0.05 ***** ** 
727930 24233 201410271200 120 6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 45 42 1021.9 ***** 1005.0 55 44 ***** ***** 0.05 ***** ** 
727930 24233 201410271253 150 5 *** 60 *** * * * 10.0 ** ** ** ** ** ** ** ** * 45 42 1022.0 30.16 1005.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271353 120 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 46 41 1021.6 30.15 1005.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271453 130 7 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** * 46 41 1021.4 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271553 120 7 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** * 46 41 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271653 120 7 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** * 48 41 1021.4 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271753 140 5 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** * 51 42 1021.4 30.14 1004.8 51 45 0.00 ***** ***** ***** ** 
727930 24233 201410271800 140 5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 51 42 1021.4 ***** 1004.3 51 45 ***** ***** ***** ***** ** 
727930 24233 201410271853 150 5 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 43 1021.1 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410271953 160 5 *** 120 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 40 1020.7 30.12 1004.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410272053 *** 0 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** * 58 41 1019.9 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410272153 260 5 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 43 1019.1 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410272253 260 6 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 43 1019.1 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410272353 250 3 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1018.6 30.06 1002.1 60 51 0.00 ***** ***** ***** ** 
727930 24233 201410280000 250 3 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1018.6 ***** 1001.6 60 44 ***** ***** ***** ***** ** 
727930 24233 201410280053 *** 0 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1018.0 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410280153 110 5 *** 85 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 44 1017.3 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410280253 120 8 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 43 1016.8 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410280353 140 8 *** 90 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 44 1016.5 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410280453 130 9 *** 65 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 42 1016.4 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410280553 130 7 *** 60 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 42 1016.0 29.99 999.8 56 54 0.00 ***** ***** ***** ** 
727930 24233 201410280600 130 7 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 54 42 1016.0 ***** 999.3 56 44 ***** ***** ***** ***** ** 
727930 24233 201410280653 140 7 *** 65 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 52 43 1015.9 29.98 999.4 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410280753 100 6 *** 65 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 52 42 1015.0 29.96 998.8 60 44 0.01 ***** ***** ***** ** 
727930 24233 201410280759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 60 *** ***** ***** 0.03 ***** 0 
727930 24233 201410280853 130 6 *** 65 *** * * * 10.0 ** ** ** ** ** ** ** ** * 50 45 1015.1 29.96 998.8 *** *** 0.03 ***** ***** 0.06 ** 
727930 24233 201410280953 100 10 *** 50 *** * * * 6.0 ** ** ** ** 62 ** ** ** * 50 44 1014.4 29.94 998.1 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410281053 130 10 *** 42 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 50 45 1013.5 29.91 997.1 *** *** 0.03 ***** ***** ***** ** 
727930 24233 201410281153 080 3 *** 42 *** * * * 5.0 ** ** ** ** 61 10 ** ** * 49 46 1012.6 29.89 996.4 54 49 0.13 0.23 0.23 ***** ** 
727930 24233 201410281200 080 3 *** *** OVC * * * 5.0 61 ** ** ** ** ** ** ** * 49 46 1012.6 ***** 995.9 60 49 ***** 0.24 0.23 ***** ** 
727930 24233 201410281253 120 11 *** 34 *** * * * 8.0 ** ** ** ** 61 ** ** ** * 50 47 1012.1 29.87 995.8 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410281353 130 6 *** 36 *** * * * 6.0 ** ** ** ** 61 10 ** ** * 50 47 1012.0 29.87 995.8 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410281453 120 3 *** 34 *** * * * 4.0 ** ** ** ** 63 10 ** ** * 51 47 1011.8 29.86 995.4 *** *** 0.07 ***** ***** 0.08 ** 
727930 24233 201410281551 120 8 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 52 48 ****** 29.86 995.4 *** *** ***** ***** ***** ***** ** 
727930 24233 201410281553 120 8 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 51 48 1011.6 29.86 995.4 *** *** 0.05 ***** ***** ***** ** 
727930 24233 201410281651 150 8 *** 33 *** * * * 1.5 ** ** ** ** 61 10 ** ** * 52 48 ****** 29.87 995.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410281653 140 7 *** 33 *** * * * 1.5 ** ** ** ** 61 10 ** ** * 52 49 1011.9 29.86 995.4 *** *** 0.09 ***** ***** ***** ** 
727930 24233 201410281753 120 9 *** 28 *** * * * 6.0 ** ** ** ** 10 ** ** ** * 52 49 1012.1 29.87 995.8 52 49 0.01 0.26 ***** ***** ** 
727930 24233 201410281800 120 9 *** *** OVC * * * 5.6 10 ** ** ** ** ** ** ** * 52 49 1012.1 ***** 995.3 54 49 ***** 0.28 ***** ***** ** 
727930 24233 201410281851 160 9 *** 33 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 50 ****** 29.87 995.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410281853 150 10 *** 33 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 50 1012.2 29.87 995.8 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410281953 180 6 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1012.2 29.87 995.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410282053 180 11 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 53 1011.9 29.86 995.4 *** *** 0.00 ***** ***** 0.00T** 
727930 24233 201410282153 180 8 *** 28 *** * * * 10.0 ** ** ** ** ** ** ** ** * 58 53 1011.8 29.86 995.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410282253 160 13 *** 60 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 53 1011.5 29.85 995.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410282351 190 6 *** 26 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 54 ****** 29.87 995.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410282353 180 6 *** 26 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 54 1012.0 29.87 995.8 59 52 0.00 0.00T***** ***** ** 
727930 24233 201410290000 180 6 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 59 54 1012.0 ***** 995.3 59 49 ***** 0.00 ***** ***** ** 
727930 24233 201410290053 130 9 *** 34 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 52 1012.0 29.87 995.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410290153 180 13 *** 75 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 56 53 1012.2 29.87 995.8 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410290253 160 10 *** 44 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1012.6 29.88 996.1 *** *** 0.00T***** ***** 0.02 ** 
727930 24233 201410290353 150 8 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1013.1 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410290453 160 11 *** 47 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 52 1013.7 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410290553 170 9 *** 60 *** * * * 8.0 ** ** ** ** 61 ** ** ** * 56 52 1014.3 29.93 997.8 59 56 0.00T 0.02 ***** ***** ** 
727930 24233 201410290600 170 9 *** *** OVC * * * 7.5 61 ** ** ** ** ** ** ** * 56 52 1014.3 ***** 997.3 59 49 ***** 0.02 ***** ***** ** 
727930 24233 201410290653 170 8 *** 25 *** * * * 4.0 ** ** ** ** 62 10 ** ** * 56 52 1014.8 29.95 998.4 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410290753 200 11 *** 24 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1015.1 29.96 998.8 59 49 0.00T***** ***** ***** ** 
727930 24233 201410290759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 59 *** ***** ***** 0.50 ***** 0 
727930 24233 201410290851 180 11 *** 38 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 52 ****** 29.98 999.4 *** *** ***** ***** ***** ***** ** 
727930 24233 201410290853 180 10 *** 38 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1015.6 29.98 999.4 *** *** 0.00 ***** ***** 0.02 ** 
727930 24233 201410290953 170 11 *** 31 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 52 1016.6 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410291053 150 9 *** 25 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 52 1017.1 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410291153 180 15 22 34 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 56 51 1017.4 30.03 1001.1 57 55 0.00T 0.02 0.30 ***** ** 
727930 24233 201410291200 180 15 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** * 56 51 1017.4 ***** 1000.6 59 55 ***** 0.02 0.30 ***** ** 
727930 24233 201410291253 190 11 *** 25 *** * * * 10.0 ** ** ** ** 51 ** ** ** * 55 52 1018.1 30.05 1001.8 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410291353 190 11 *** 70 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 55 52 1018.7 30.06 1002.1 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410291453 190 10 *** 10 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 54 52 1019.4 30.08 1002.8 *** *** 0.01 ***** ***** 0.02 ** 
727930 24233 201410291553 190 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 55 52 1020.2 30.11 1003.8 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410291653 200 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 56 53 1020.6 30.12 1004.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410291753 210 11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 59 53 1020.6 30.12 1004.1 59 54 0.00 0.02 ***** ***** ** 
727930 24233 201410291800 210 11 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 59 53 1020.6 ***** 1003.6 59 52 ***** 0.02 ***** ***** ** 
727930 24233 201410291853 200 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 53 1021.2 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410291953 200 9 *** 75 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 51 1021.4 30.15 1005.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410292053 180 7 *** 70 *** * * * 10.0 ** ** ** ** ** ** ** ** * 61 52 1021.1 30.14 1004.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410292153 220 3 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 51 1020.7 30.12 1004.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410292253 *** 0 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 51 1020.6 30.12 1004.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410292353 130 3 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 49 1020.1 30.11 1003.8 62 59 0.00 ***** ***** ***** ** 
727930 24233 201410300000 130 3 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 60 49 1020.1 ***** 1003.3 62 55 ***** ***** ***** ***** ** 
727930 24233 201410300053 090 3 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 49 1019.7 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300153 *** 0 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 49 1019.4 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300253 060 6 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 50 1019.2 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300353 070 6 *** 240 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 50 1018.6 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300453 120 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 55 49 1018.1 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300553 *** 0 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 48 1017.9 30.04 1001.5 61 54 0.00 ***** ***** ***** ** 
727930 24233 201410300600 *** 0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 55 48 1017.9 ***** 1000.9 61 54 ***** ***** ***** ***** ** 
727930 24233 201410300653 *** 0 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** * 55 48 1017.4 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300753 *** 0 *** 90 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 49 1017.0 30.01 1000.5 62 53 0.00 ***** ***** ***** ** 
727930 24233 201410300759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 62 *** ***** ***** 0.02 ***** 0 
727930 24233 201410300853 070 3 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 49 1016.3 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410300953 290 3 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 52 49 1015.8 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410301053 *** 0 *** 50 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 55 48 1014.9 29.96 998.8 *** *** 0.00T***** ***** ***** ** 
727930 24233 201410301153 140 6 *** 90 *** * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1014.0 29.93 997.8 58 52 0.00T 0.00T 0.02 ***** ** 
727930 24233 201410301200 140 6 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 58 48 1014.0 ***** 997.3 62 52 ***** 0.00T 0.02 ***** ** 
727930 24233 201410301253 120 7 *** 60 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 48 1013.1 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410301353 160 5 *** 90 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 49 1012.5 29.88 996.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410301453 120 14 *** 85 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 60 49 1012.0 29.87 995.8 *** *** 0.00T***** ***** 0.00T** 
727930 24233 201410301553 150 10 *** 70 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 49 1012.5 29.89 996.4 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410301653 120 13 *** 65 *** * * * 8.0 ** ** ** ** 61 ** ** ** * 58 51 1012.3 29.88 996.1 *** *** 0.05 ***** ***** ***** ** 
727930 24233 201410301753 110 13 *** 90 *** * * * 10.0 ** ** ** ** ** ** ** ** * 60 52 1011.0 29.84 994.8 60 55 0.00T 0.06 ***** ***** ** 
727930 24233 201410301800 110 13 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 60 52 1011.0 ***** 994.3 60 55 ***** 0.08 ***** ***** ** 
727930 24233 201410301853 100 13 *** 75 *** * * * 10.0 ** ** ** ** ** ** ** ** * 59 52 1010.7 29.83 994.4 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410301953 070 8 *** 70 *** * * * 7.0 ** ** ** ** 62 ** ** ** * 56 54 1010.8 29.83 994.4 *** *** 0.13 ***** ***** ***** ** 
727930 24233 201410302053 100 14 *** 39 *** * * * 7.0 ** ** ** ** 63 ** ** ** * 59 52 1009.4 29.79 993.1 *** *** 0.19 ***** ***** 0.31 ** 
727930 24233 201410302153 130 11 *** 48 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 59 53 1009.1 29.78 992.8 *** *** 0.02 ***** ***** ***** ** 
727930 24233 201410302253 *** 0 *** 44 *** * * * 9.1 ** ** ** ** ** ** ** ** * 58 55 1008.4 29.76 992.1 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410302353 210 6 *** 55 *** * * * 10.0 ** ** ** ** ** ** ** ** * 57 54 1008.3 29.76 992.1 60 56 0.00T 0.37 ***** ***** ** 
727930 24233 201410310000 210 6 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 57 54 1008.3 ***** 991.6 60 52 ***** 0.35 ***** ***** ** 
727930 24233 201410310053 200 3 *** 47 *** * * * 10.0 ** ** ** ** ** ** ** ** * 56 54 1008.3 29.76 992.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410310153 120 8 *** 49 *** * * * 8.0 ** ** ** ** 61 ** ** ** * 57 54 1008.7 29.77 992.4 *** *** 0.03 ***** ***** ***** ** 
727930 24233 201410310253 210 5 *** 5 *** * * * 5.0 ** ** ** ** 10 ** ** ** * 57 55 1008.9 29.78 992.8 *** *** 0.19 ***** ***** 0.22 ** 
727930 24233 201410310353 200 7 *** 22 *** * * * 7.0 ** ** ** ** 61 ** ** ** * 55 53 1009.3 29.79 993.1 *** *** 0.08 ***** ***** ***** ** 
727930 24233 201410310453 180 7 *** 30 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 52 1009.5 29.79 993.1 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410310553 180 6 *** 36 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 54 52 1009.0 29.78 992.8 57 54 0.02 0.32 ***** ***** ** 
727930 24233 201410310600 180 6 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** * 54 52 1009.0 ***** 992.2 58 52 ***** 0.31 ***** ***** ** 
727930 24233 201410310653 150 7 *** 37 *** * * * 9.1 ** ** ** ** 61 ** ** ** * 53 51 1009.3 29.79 993.1 *** *** 0.05 ***** ***** ***** ** 
727930 24233 201410310751 190 5 *** 39 *** * * * 3.0 ** ** ** ** 63 10 ** ** * 52 52 ****** 29.78 992.8 *** *** ***** ***** ***** ***** ** 
727930 24233 201410310753 210 5 *** 39 *** * * * 4.0 ** ** ** ** 62 10 ** ** * 52 51 1008.9 29.78 992.8 60 52 0.19 ***** ***** ***** ** 
727930 24233 201410310759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 60 *** ***** ***** 1.00 ***** 0 
727930 24233 201410310853 *** 0 *** 37 *** * * * 6.0 ** ** ** ** 62 10 ** ** * 51 50 1008.8 29.77 992.4 *** *** 0.10 ***** ***** 0.35 ** 
727930 24233 201410310953 *** 0 *** 41 *** * * * 6.0 ** ** ** ** 61 10 ** ** * 52 50 1008.5 29.76 992.1 *** *** 0.04 ***** ***** ***** ** 
727930 24233 201410311053 250 3 *** 39 *** * * * 7.0 ** ** ** ** ** ** ** ** * 51 49 1007.7 29.74 991.4 *** *** 0.03 ***** ***** ***** ** 
727930 24233 201410311153 *** 0 *** 35 *** * * * 10.0 ** ** ** ** 61 ** ** ** * 51 49 1006.9 29.72 990.8 54 50 0.02 0.43 1.18 ***** ** 
727930 24233 201410311200 *** 0 *** *** OVC * * * 10.0 61 ** ** ** ** ** ** ** * 51 49 1006.9 ***** 990.2 60 50 ***** 0.43 1.18 ***** ** 
727930 24233 201410311253 310 3 *** 28 *** * * * 6.0 ** ** ** ** 61 10 ** ** * 50 49 1006.3 29.70 990.1 *** *** 0.01 ***** ***** ***** ** 
727930 24233 201410311353 290 3 *** 7 *** * * * 5.0 ** ** ** ** 61 10 ** ** * 50 49 1006.3 29.70 990.1 *** *** 0.04 ***** ***** ***** ** 
727930 24233 201410311453 240 6 *** 3 *** * * * 0.5 ** ** ** ** 62 10 ** ** * 51 49 1006.6 29.71 990.4 *** *** 0.09 ***** ***** 0.13 ** 
727930 24233 201410311553 240 9 *** 3 *** * * * 0.5 ** ** ** ** 62 10 ** ** * 51 49 1008.1 29.75 991.8 *** *** 0.15 ***** ***** ***** ** 
727930 24233 201410311653 220 3 *** 6 *** * * * 3.0 ** ** ** ** 61 ** ** ** * 51 49 1009.4 29.79 993.1 *** *** 0.08 ***** ***** ***** ** 
727930 24233 201410311753 190 6 *** 8 *** * * * 10.0 ** ** ** ** ** ** ** ** * 51 49 1010.0 29.81 993.8 51 50 0.08 0.46 ***** ***** ** 
727930 24233 201410311800 190 6 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 51 49 1010.0 ***** 993.3 54 50 ***** 0.47 ***** ***** ** 
727930 24233 201410311853 210 6 *** 8 *** * * * 8.0 ** ** ** ** ** ** ** ** * 51 49 1010.7 29.83 994.4 *** *** 0.03 ***** ***** ***** ** 
727930 24233 201410311953 210 7 *** 41 *** * * * 10.0 ** ** ** ** ** ** ** ** * 51 49 1010.6 29.83 994.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410312053 200 8 *** 65 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 49 1010.9 29.84 994.8 *** *** 0.00 ***** ***** 0.03 ** 
727930 24233 201410312153 230 10 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 47 1011.0 29.84 994.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410312253 190 8 *** 100 *** * * * 10.0 ** ** ** ** ** ** ** ** * 54 48 1011.2 29.84 994.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201410312353 190 5 *** 50 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 47 1011.5 29.85 995.1 55 51 0.00 0.03 ***** ***** ** 
727930 24233 201411010000 190 5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 53 47 1011.5 ***** 994.6 55 50 ***** 0.03 ***** ***** ** 
727930 24233 201411010053 140 3 *** 55 *** * * * 10.0 ** ** ** ** ** ** ** ** * 53 46 1011.6 29.86 995.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010153 120 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 52 47 1011.8 29.86 995.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010253 150 5 *** 37 *** * * * 10.0 ** ** ** ** ** ** ** ** * 52 48 1012.1 29.87 995.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010353 *** 0 *** 37 *** * * * 10.0 ** ** ** ** ** ** ** ** * 51 48 1012.5 29.88 996.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010453 280 3 *** 28 *** * * * 10.0 ** ** ** ** ** ** ** ** * 50 47 1012.8 29.89 996.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010553 050 5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 50 47 1012.5 29.88 996.1 53 48 0.00 ***** ***** ***** ** 
727930 24233 201411010600 050 5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 50 47 1012.5 ***** 995.6 53 48 ***** ***** ***** ***** ** 
727930 24233 201411010653 110 5 *** 13 *** * * * 6.0 ** ** ** ** 10 ** ** ** * 50 48 1012.3 29.87 995.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010753 290 3 *** 60 *** * * * 8.0 ** ** ** ** ** ** ** ** * 47 46 1012.5 29.88 996.1 55 47 0.00 ***** ***** ***** ** 
727930 24233 201411010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 55 *** ***** ***** 0.67 ***** 0 
727930 24233 201411010853 *** 0 *** 60 *** * * * 3.0 ** ** ** ** 10 ** ** ** * 47 45 1012.0 29.86 995.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411010951 350 3 *** 1 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 48 46 ****** 29.85 995.1 *** *** ***** ***** ***** ***** ** 
727930 24233 201411010953 340 3 *** 1 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 48 47 1011.4 29.85 995.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411011051 *** 0 *** 2 *** * * * 0.3 ** ** ** ** 30 ** ** ** * 48 48 ****** 29.86 995.4 *** *** ***** ***** ***** ***** ** 
727930 24233 201411011053 *** 0 *** 2 OBS * * * 0.3 ** ** ** ** 30 ** ** ** * 49 48 1011.8 29.86 995.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201411011153 *** 0 *** 2 *** * * * 0.8 ** ** ** ** 10 ** ** ** * 49 48 1011.7 29.85 995.1 50 47 0.00 ***** 0.49 ***** ** 
727930 24233 201411011200 *** 0 *** *** OVC * * * 0.8 10 ** ** ** ** ** ** ** * 49 48 1011.7 ***** 994.6 55 47 ***** ***** 0.49 ***** ** 
727930 24233 201411011251 320 3 *** 5 *** * * * 2.0 ** ** ** ** 10 ** ** ** * 48 48 ****** 29.86 995.4 *** *** ***** ***** ***** ***** ** 
